date,avg_delay,median_delay,num_flights,num_delayed,num_cancelled,delay_weather,delay_carrier,delay_nas,delay_late_aircraft,delay_security,delay_rate,cancel_rate,date_parsed,year,month,day,day_of_week,day_name
2021-11-03,0.10626398210290827,-7.0,1788,270,10,207.0,5910.0,2904.0,5917.0,34.0,15.1,0.56,2021-11-03,2021,11,3,2,Wed
2021-11-04,3.212393803098451,-5.0,2001,360,17,531.0,9016.0,2999.0,6790.0,101.0,17.99,0.85,2021-11-04,2021,11,4,3,Thu
2021-11-05,1.4552929085303186,-5.5,1946,322,10,261.0,7033.0,2528.0,7124.0,55.0,16.55,0.51,2021-11-05,2021,11,5,4,Fri
2021-11-06,-3.1308581862446743,-9.0,1643,206,20,166.0,5654.0,901.0,3076.0,51.0,12.54,1.22,2021-11-06,2021,11,6,5,Sat
2021-11-07,0.4732423924449108,-6.0,1906,304,10,40.0,6228.0,2073.0,7640.0,57.0,15.95,0.52,2021-11-07,2021,11,7,6,Sun
2021-11-08,-1.2924921793534931,-8.5,1918,289,9,71.0,5476.0,1732.0,7582.0,79.0,15.07,0.47,2021-11-08,2021,11,8,0,Mon
2021-11-09,-5.613101903695409,-11.0,1786,157,6,237.0,5677.0,606.0,3102.0,31.0,8.79,0.34,2021-11-09,2021,11,9,1,Tue
2021-11-10,-0.15713492504164353,-9.0,1801,237,17,523.0,7308.0,2822.0,5369.0,0.0,13.16,0.94,2021-11-10,2021,11,10,2,Wed
2021-11-11,5.666140073723012,-6.0,1899,339,12,655.0,11612.0,2501.0,9339.0,7.0,17.85,0.63,2021-11-11,2021,11,11,3,Thu
2021-11-12,2.6418056918547594,-6.0,2038,344,12,887.0,9421.0,3175.0,6911.0,60.0,16.88,0.59,2021-11-12,2021,11,12,4,Fri
2021-11-13,4.010397553516819,-7.0,1635,283,9,1695.0,8272.0,2840.0,6675.0,23.0,17.31,0.55,2021-11-13,2021,11,13,5,Sat
2021-11-14,6.150102459016393,-4.0,1952,406,11,1216.0,9351.0,3961.0,10107.0,26.0,20.8,0.56,2021-11-14,2021,11,14,6,Sun
2021-11-15,3.84177545691906,-6.0,1915,327,15,981.0,9759.0,2856.0,7610.0,158.0,17.08,0.78,2021-11-15,2021,11,15,0,Mon
2021-11-16,-3.580834803057025,-10.0,1701,171,9,242.0,7777.0,886.0,2516.0,0.0,10.05,0.53,2021-11-16,2021,11,16,1,Tue
2021-11-17,-4.217391304347826,-10.0,1794,169,7,124.0,5903.0,934.0,3557.0,0.0,9.42,0.39,2021-11-17,2021,11,17,2,Wed
2021-11-18,0.052,-6.0,2000,293,11,387.0,6816.0,2211.0,5128.0,36.0,14.65,0.55,2021-11-18,2021,11,18,3,Thu
2021-11-19,2.5377551020408164,-5.0,1960,340,11,209.0,6428.0,3233.0,7598.0,31.0,17.35,0.56,2021-11-19,2021,11,19,4,Fri
2021-11-20,3.8798833819241985,-6.0,1715,297,9,4.0,10700.0,2457.0,5516.0,795.0,17.32,0.52,2021-11-20,2021,11,20,5,Sat
2021-11-21,4.912363067292644,-6.0,1917,343,10,1231.0,9356.0,3009.0,9117.0,81.0,17.89,0.52,2021-11-21,2021,11,21,6,Sun
2021-11-22,1.1403141361256544,-6.0,1910,294,19,614.0,6575.0,2060.0,7434.0,12.0,15.39,0.99,2021-11-22,2021,11,22,0,Mon
2021-11-23,-0.057919015889287544,-7.0,1951,278,3,877.0,7480.0,2273.0,4964.0,17.0,14.25,0.15,2021-11-23,2021,11,23,1,Tue
2021-11-24,-2.034709193245779,-8.0,2132,252,4,409.0,6649.0,1668.0,5625.0,19.0,11.82,0.19,2021-11-24,2021,11,24,2,Wed
2021-11-25,-6.053840063341251,-11.0,1263,118,6,34.0,3882.0,1023.0,1776.0,0.0,9.34,0.48,2021-11-25,2021,11,25,3,Thu
2021-11-26,-3.951251646903821,-10.0,1518,134,1,82.0,5646.0,948.0,3579.0,0.0,8.83,0.07,2021-11-26,2021,11,26,4,Fri
2021-11-27,-0.7089322381930184,-8.0,1948,248,2,462.0,7243.0,1961.0,5459.0,84.0,12.73,0.1,2021-11-27,2021,11,27,5,Sat
2021-11-28,1.4067293419099456,-6.0,2021,328,9,1117.0,8223.0,3195.0,5746.0,155.0,16.23,0.45,2021-11-28,2021,11,28,6,Sun
2021-11-29,1.2007992007992008,-7.0,2002,308,6,343.0,7570.0,3892.0,6693.0,31.0,15.38,0.3,2021-11-29,2021,11,29,0,Mon
2021-11-30,-2.0022396416573347,-8.0,1786,220,8,99.0,5922.0,1580.0,4338.0,107.0,12.32,0.45,2021-11-30,2021,11,30,1,Tue
2021-12-01,-3.067441860465116,-9.0,1720,204,12,1270.0,5973.0,1625.0,2688.0,14.0,11.86,0.7,2021-12-01,2021,12,1,2,Wed
2021-12-02,-2.085533262935586,-8.0,1894,248,7,1007.0,6177.0,1906.0,4889.0,124.0,13.09,0.37,2021-12-02,2021,12,2,3,Thu
2021-12-03,-1.4964249233912155,-8.0,1958,260,10,481.0,6267.0,2106.0,5945.0,149.0,13.28,0.51,2021-12-03,2021,12,3,4,Fri
2021-12-04,-4.214470284237726,-11.0,1548,166,7,232.0,5319.0,996.0,3428.0,56.0,10.72,0.45,2021-12-04,2021,12,4,5,Sat
2021-12-05,2.253739040742651,-7.0,1939,320,15,938.0,9610.0,2279.0,7389.0,46.0,16.5,0.77,2021-12-05,2021,12,5,6,Sun
2021-12-06,11.90446841294299,-2.0,1947,514,18,1842.0,14564.0,7275.0,10550.0,107.0,26.4,0.92,2021-12-06,2021,12,6,0,Mon
2021-12-07,-0.5534398034398035,-8.0,1628,289,23,94.0,6333.0,1539.0,5571.0,0.0,17.75,1.41,2021-12-07,2021,12,7,1,Tue
2021-12-08,-2.9196531791907514,-8.0,1730,212,11,474.0,4745.0,2183.0,3094.0,0.0,12.25,0.64,2021-12-08,2021,12,8,2,Wed
2021-12-09,2.603310197544047,-7.0,1873,308,12,782.0,8000.0,2807.0,8091.0,24.0,16.44,0.64,2021-12-09,2021,12,9,3,Thu
2021-12-10,3.393826503459287,-5.0,1879,349,24,1459.0,7756.0,2506.0,7458.0,0.0,18.57,1.28,2021-12-10,2021,12,10,4,Fri
2021-12-11,5.181645569620253,-4.0,1580,332,15,1475.0,8383.0,2599.0,5744.0,2.0,21.01,0.95,2021-12-11,2021,12,11,5,Sat
2021-12-12,1.0415527610716238,-7.0,1829,297,8,98.0,10177.0,2073.0,5020.0,0.0,16.24,0.44,2021-12-12,2021,12,12,6,Sun
2021-12-13,-3.546511627906977,-10.0,1892,232,5,221.0,5285.0,1876.0,4587.0,59.0,12.26,0.26,2021-12-13,2021,12,13,0,Mon
2021-12-14,-0.992022792022792,-9.0,1755,277,37,2220.0,6094.0,2108.0,4767.0,31.0,15.78,2.11,2021-12-14,2021,12,14,1,Tue
2021-12-15,10.67018779342723,-5.0,1704,440,54,6061.0,10471.0,4710.0,9744.0,2.0,25.82,3.17,2021-12-15,2021,12,15,2,Wed
2021-12-16,4.5436422413793105,-5.0,1856,391,28,679.0,12050.0,2580.0,5894.0,34.0,21.07,1.51,2021-12-16,2021,12,16,3,Thu
2021-12-17,7.494335736354274,-4.0,1942,408,12,443.0,14229.0,3495.0,8812.0,138.0,21.01,0.62,2021-12-17,2021,12,17,4,Fri
2021-12-18,22.2219053051911,4.0,1753,668,26,2715.0,19413.0,6593.0,17120.0,301.0,38.11,1.48,2021-12-18,2021,12,18,5,Sat
2021-12-19,10.652922755741127,-1.0,1916,540,36,215.0,12886.0,3977.0,13258.0,59.0,28.18,1.88,2021-12-19,2021,12,19,6,Sun
2021-12-20,5.918918918918919,-5.0,1924,408,17,921.0,10775.0,3683.0,9120.0,27.0,21.21,0.88,2021-12-20,2021,12,20,0,Mon
2021-12-21,5.589798087141339,-3.0,1882,388,15,434.0,10783.0,2958.0,8473.0,103.0,20.62,0.8,2021-12-21,2021,12,21,1,Tue
2021-12-22,2.0574064582265503,-6.0,1951,350,18,88.0,11207.0,2392.0,6164.0,54.0,17.94,0.92,2021-12-22,2021,12,22,2,Wed
2021-12-23,3.12139011257954,-5.0,2043,440,22,293.0,10130.0,3569.0,9599.0,58.0,21.54,1.08,2021-12-23,2021,12,23,3,Thu
2021-12-24,2.618046132971506,-7.0,1474,327,57,1191.0,5853.0,2286.0,7088.0,0.0,22.18,3.87,2021-12-24,2021,12,24,4,Fri
2021-12-25,-0.6017764618800888,-9.0,1351,272,84,449.0,8332.0,1544.0,3136.0,0.0,20.13,6.22,2021-12-25,2021,12,25,5,Sat
2021-12-26,21.396638655462183,-1.0,1785,681,132,8208.0,19881.0,8302.0,13683.0,141.0,38.15,7.39,2021-12-26,2021,12,26,6,Sun
2021-12-27,27.08958696916812,5.0,1719,838,147,3871.0,21131.0,8047.0,22699.0,33.0,48.75,8.55,2021-12-27,2021,12,27,0,Mon
2021-12-28,23.16342857142857,3.0,1750,779,116,4954.0,21301.0,7262.0,16126.0,55.0,44.51,6.63,2021-12-28,2021,12,28,1,Tue
2021-12-29,17.607718894009217,1.0,1736,647,92,1342.0,19308.0,6385.0,12463.0,115.0,37.27,5.3,2021-12-29,2021,12,29,2,Wed
2021-12-30,25.766796224319823,8.0,1801,912,168,3463.0,23858.0,6736.0,19490.0,43.0,50.64,9.33,2021-12-30,2021,12,30,3,Thu
2021-12-31,13.16734693877551,0.0,1470,577,140,1332.0,13407.0,4283.0,8423.0,51.0,39.25,9.52,2021-12-31,2021,12,31,4,Fri
2022-01-01,25.51467430207588,4.0,1397,763,240,2990.0,19469.0,6229.0,13715.0,33.0,54.62,17.18,2022-01-01,2022,1,1,5,Sat
2022-01-02,33.51352907311457,12.0,1737,1070,261,2743.0,28701.0,6170.0,25555.0,1.0,61.6,15.03,2022-01-02,2022,1,2,6,Sun
2022-01-03,26.48134092346616,8.0,1581,943,278,2381.0,18577.0,5337.0,21982.0,25.0,59.65,17.58,2022-01-03,2022,1,3,0,Mon
2022-01-04,22.789203084832906,2.0,1556,689,139,1480.0,22404.0,4867.0,15171.0,49.0,44.28,8.93,2022-01-04,2022,1,4,1,Tue
2022-01-05,13.811704834605598,-1.0,1572,633,166,2301.0,14889.0,4357.0,9625.0,125.0,40.27,10.56,2022-01-05,2022,1,5,2,Wed
2022-01-06,12.006497341996456,-3.0,1693,659,214,1670.0,14341.0,4942.0,10881.0,116.0,38.92,12.64,2022-01-06,2022,1,6,3,Thu
2022-01-07,15.078162291169452,-2.0,1676,760,268,3010.0,15718.0,5213.0,12295.0,48.0,45.35,15.99,2022-01-07,2022,1,7,4,Fri
2022-01-08,5.2656903765690375,-7.0,1434,399,98,788.0,11320.0,1839.0,5754.0,72.0,27.82,6.83,2022-01-08,2022,1,8,5,Sat
2022-01-09,5.044469783352337,-5.0,1754,474,122,436.0,10110.0,2500.0,8084.0,78.0,27.02,6.96,2022-01-09,2022,1,9,6,Sun
2022-01-10,-2.123172103487064,-9.0,1778,298,70,803.0,6700.0,1680.0,4780.0,88.0,16.76,3.94,2022-01-10,2022,1,10,0,Mon
2022-01-11,-6.428571428571429,-12.0,1547,213,68,53.0,4448.0,1138.0,3487.0,1.0,13.77,4.4,2022-01-11,2022,1,11,1,Tue
2022-01-12,-9.932397959183673,-13.0,1568,151,43,154.0,3441.0,374.0,1550.0,32.0,9.63,2.74,2022-01-12,2022,1,12,2,Wed
2022-01-13,-7.24448123620309,-12.0,1812,216,54,579.0,3894.0,1568.0,2816.0,0.0,11.92,2.98,2022-01-13,2022,1,13,3,Thu
2022-01-14,0.915299100052938,-8.0,1889,317,44,1404.0,9121.0,3004.0,4602.0,10.0,16.78,2.33,2022-01-14,2022,1,14,4,Fri
2022-01-15,-0.07317073170731707,-8.0,1394,231,30,504.0,7290.0,1710.0,3500.0,68.0,16.57,2.15,2022-01-15,2022,1,15,5,Sat
2022-01-16,7.3445899379738115,-7.0,1451,608,283,2950.0,7851.0,5786.0,6717.0,28.0,41.9,19.5,2022-01-16,2022,1,16,6,Sun
2022-01-17,5.241418764302059,-7.0,1748,447,122,2047.0,12381.0,3160.0,7467.0,0.0,25.57,6.98,2022-01-17,2022,1,17,0,Mon
2022-01-18,-6.788009888751545,-13.0,1618,136,18,90.0,4473.0,2172.0,2734.0,0.0,8.41,1.11,2022-01-18,2022,1,18,1,Tue
2022-01-19,-5.792134831460674,-13.0,1602,196,37,846.0,5277.0,2280.0,2389.0,34.0,12.23,2.31,2022-01-19,2022,1,19,2,Wed
2022-01-20,2.8082563824008693,-7.0,1841,347,47,1106.0,10726.0,3779.0,5414.0,29.0,18.85,2.55,2022-01-20,2022,1,20,3,Thu
2022-01-21,0.4840308370044053,-8.0,1816,315,59,1451.0,8006.0,3596.0,5050.0,14.0,17.35,3.25,2022-01-21,2022,1,21,4,Fri
2022-01-22,-3.8226567768037762,-11.0,1483,217,39,1677.0,3675.0,1833.0,3801.0,1.0,14.63,2.63,2022-01-22,2022,1,22,5,Sat
2022-01-23,0.5172228202368138,-7.5,1858,375,39,1331.0,6098.0,4354.0,6404.0,0.0,20.18,2.1,2022-01-23,2022,1,23,6,Sun
2022-01-24,3.015521064301552,-9.0,1804,319,39,1178.0,11890.0,4326.0,5342.0,34.0,17.68,2.16,2022-01-24,2022,1,24,0,Mon
2022-01-25,-6.741857659831122,-12.0,1658,192,31,453.0,4522.0,1309.0,2730.0,18.0,11.58,1.87,2022-01-25,2022,1,25,1,Tue
2022-01-26,-7.36089781453042,-13.0,1693,131,10,274.0,4929.0,745.0,2530.0,0.0,7.74,0.59,2022-01-26,2022,1,26,2,Wed
2022-01-27,-0.8156146179401993,-10.0,1806,272,25,982.0,8406.0,1905.0,6253.0,1.0,15.06,1.38,2022-01-27,2022,1,27,3,Thu
2022-01-28,10.397814207650272,-5.0,1830,570,121,2610.0,12204.0,8930.0,9702.0,5.0,31.15,6.61,2022-01-28,2022,1,28,4,Fri
2022-01-29,-4.009075907590759,-12.0,1212,459,316,219.0,5157.0,1861.0,2450.0,0.0,37.87,26.07,2022-01-29,2022,1,29,5,Sat
2022-01-30,-0.17598587404355504,-9.0,1699,365,138,254.0,9052.0,1727.0,5728.0,31.0,21.48,8.12,2022-01-30,2022,1,30,6,Sun
2022-01-31,-2.588139281828074,-11.0,1838,239,18,470.0,8714.0,1603.0,6040.0,40.0,13.0,0.98,2022-01-31,2022,1,31,0,Mon
2022-02-01,-9.911167512690355,-15.0,1576,116,22,144.0,4012.0,613.0,1939.0,37.0,7.36,1.4,2022-02-01,2022,2,1,1,Tue
2022-02-02,6.203042328042328,-7.0,1512,558,243,2729.0,5870.0,6859.0,7501.0,5.0,36.9,16.07,2022-02-02,2022,2,2,2,Wed
2022-02-03,9.785556374355195,-6.0,1357,745,463,4736.0,10105.0,4161.0,4782.0,0.0,54.9,34.12,2022-02-03,2022,2,3,3,Thu
2022-02-04,15.160485933503836,-3.0,1564,813,393,2456.0,16104.0,6098.0,9584.0,0.0,51.98,25.13,2022-02-04,2022,2,4,4,Fri
2022-02-05,8.3884239888424,-7.0,1434,411,113,686.0,13695.0,2907.0,6643.0,32.0,28.66,7.88,2022-02-05,2022,2,5,5,Sat
2022-02-06,3.0443322109988777,-6.0,1782,386,64,432.0,12345.0,2338.0,6076.0,58.0,21.66,3.59,2022-02-06,2022,2,6,6,Sun
2022-02-07,5.426307448494454,-7.0,1893,397,42,301.0,11801.0,5122.0,9612.0,0.0,20.97,2.22,2022-02-07,2022,2,7,0,Mon
2022-02-08,-8.773279352226721,-13.0,1729,116,6,91.0,4355.0,489.0,2469.0,4.0,6.71,0.35,2022-02-08,2022,2,8,1,Tue
2022-02-09,-8.57852655625357,-13.0,1751,118,5,16.0,5121.0,804.0,2129.0,0.0,6.74,0.29,2022-02-09,2022,2,9,2,Wed
2022-02-10,-4.731846473029045,-10.0,1928,234,9,1018.0,4864.0,2266.0,3509.0,48.0,12.14,0.47,2022-02-10,2022,2,10,3,Thu
2022-02-11,-1.209194214876033,-8.0,1936,274,20,1834.0,5789.0,2766.0,4496.0,8.0,14.15,1.03,2022-02-11,2022,2,11,4,Fri
2022-02-12,-3.0595160235448007,-9.0,1529,184,4,215.0,6446.0,1076.0,2774.0,12.0,12.03,0.26,2022-02-12,2022,2,12,5,Sat
2022-02-13,12.824593128390596,-3.0,1659,516,34,1715.0,9931.0,9136.0,11850.0,2.0,31.1,2.05,2022-02-13,2022,2,13,6,Sun
2022-02-14,0.8469656992084432,-8.0,1895,310,12,253.0,9124.0,2110.0,6814.0,90.0,16.36,0.63,2022-02-14,2022,2,14,0,Mon
2022-02-15,-5.014429109159347,-11.0,1594,143,6,47.0,4399.0,1304.0,3303.0,28.0,8.97,0.38,2022-02-15,2022,2,15,1,Tue
2022-02-16,-3.3846600813480534,-10.0,1721,202,25,200.0,6109.0,1802.0,4240.0,84.0,11.74,1.45,2022-02-16,2022,2,16,2,Wed
2022-02-17,16.883795309168445,0.0,1876,653,136,5094.0,12590.0,8904.0,14443.0,48.0,34.81,7.25,2022-02-17,2022,2,17,3,Thu
2022-02-18,17.423299947285187,1.0,1897,650,43,1587.0,14862.0,7685.0,18218.0,0.0,34.26,2.27,2022-02-18,2022,2,18,4,Fri
2022-02-19,7.239674593241552,-5.0,1598,342,12,570.0,11116.0,2936.0,8707.0,51.0,21.4,0.75,2022-02-19,2022,2,19,5,Sat
2022-02-20,-0.10038824181919023,-9.0,1803,248,13,260.0,7274.0,1946.0,6973.0,0.0,13.75,0.72,2022-02-20,2022,2,20,6,Sun
2022-02-21,3.089430894308943,-6.0,1968,383,28,226.0,8509.0,3205.0,8691.0,242.0,19.46,1.42,2022-02-21,2022,2,21,0,Mon
2022-02-22,15.986094316807739,0.0,1654,585,50,4671.0,8973.0,8713.0,12924.0,28.0,35.37,3.02,2022-02-22,2022,2,22,1,Tue
2022-02-23,11.313925570228092,-3.0,1666,567,148,3928.0,10622.0,5773.0,8961.0,58.0,34.03,8.88,2022-02-23,2022,2,23,2,Wed
2022-02-24,13.634994206257241,1.0,1726,756,206,1790.0,13038.0,6203.0,10563.0,22.0,43.8,11.94,2022-02-24,2022,2,24,3,Thu
2022-02-25,20.200751476113794,4.0,1863,758,122,2887.0,16652.0,7483.0,17144.0,9.0,40.69,6.55,2022-02-25,2022,2,25,4,Fri
2022-02-26,5.627863777089783,-5.0,1615,360,7,1173.0,10378.0,1854.0,7580.0,60.0,22.29,0.43,2022-02-26,2022,2,26,5,Sat
2022-02-27,3.2543720190779015,-6.0,1887,321,11,0.0,10669.0,2097.0,7675.0,17.0,17.01,0.58,2022-02-27,2022,2,27,6,Sun
2022-02-28,-1.399897066392177,-9.0,1943,265,12,15.0,7581.0,1639.0,6079.0,118.0,13.64,0.62,2022-02-28,2022,2,28,0,Mon
2022-03-01,-5.579908675799087,-11.0,1752,171,5,0.0,6266.0,929.0,3557.0,2.0,9.76,0.29,2022-03-01,2022,3,1,1,Tue
2022-03-02,-6.190449438202247,-11.0,1780,163,8,94.0,4665.0,984.0,3408.0,57.0,9.16,0.45,2022-03-02,2022,3,2,2,Wed
2022-03-03,-3.6837696335078536,-9.0,1910,222,6,622.0,5281.0,2079.0,2701.0,131.0,11.62,0.31,2022-03-03,2022,3,3,3,Thu
2022-03-04,-1.1311123052122514,-8.0,1861,244,6,173.0,5914.0,1540.0,6617.0,42.0,13.11,0.32,2022-03-04,2022,3,4,4,Fri
2022-03-05,4.184490306441526,-7.0,1599,291,13,1591.0,9993.0,2261.0,6603.0,0.0,18.2,0.81,2022-03-05,2022,3,5,5,Sat
2022-03-06,15.54027397260274,-3.0,1825,506,26,4253.0,15820.0,4492.0,14910.0,155.0,27.73,1.42,2022-03-06,2022,3,6,6,Sun
2022-03-07,11.556152606125739,-3.0,1861,465,16,1334.0,11149.0,8845.0,11275.0,174.0,24.99,0.86,2022-03-07,2022,3,7,0,Mon
2022-03-08,-0.047806524184476944,-7.0,1778,257,9,1013.0,6320.0,2013.0,4907.0,15.0,14.45,0.51,2022-03-08,2022,3,8,1,Tue
2022-03-09,12.609375,-3.0,1728,491,60,1754.0,12365.0,8211.0,10293.0,0.0,28.41,3.47,2022-03-09,2022,3,9,2,Wed
2022-03-10,15.956454918032787,-1.0,1952,582,34,2028.0,14611.0,7767.0,16779.0,93.0,29.82,1.74,2022-03-10,2022,3,10,3,Thu
2022-03-11,18.990526315789474,2.0,1900,679,55,1024.0,16871.0,7177.0,18667.0,31.0,35.74,2.89,2022-03-11,2022,3,11,4,Fri
2022-03-12,35.972903225806455,7.0,1550,781,123,2570.0,17759.0,13258.0,28541.0,52.0,50.39,7.94,2022-03-12,2022,3,12,5,Sat
2022-03-13,18.20767982693348,0.0,1849,654,87,1747.0,18117.0,4807.0,17736.0,153.0,35.37,4.71,2022-03-13,2022,3,13,6,Sun
2022-03-14,5.327004219409282,-6.0,1896,359,33,1042.0,12032.0,2789.0,7966.0,37.0,18.93,1.74,2022-03-14,2022,3,14,0,Mon
2022-03-15,-0.46484601975595585,-7.0,1721,234,8,348.0,6728.0,1623.0,4404.0,96.0,13.6,0.46,2022-03-15,2022,3,15,1,Tue
2022-03-16,-1.5989819004524888,-8.0,1768,231,5,1261.0,6071.0,1985.0,3269.0,46.0,13.07,0.28,2022-03-16,2022,3,16,2,Wed
2022-03-17,10.66044776119403,-4.0,1876,521,66,812.0,11238.0,6625.0,12809.0,144.0,27.77,3.52,2022-03-17,2022,3,17,3,Thu
2022-03-18,21.353091466530405,1.0,1957,743,84,3075.0,18566.0,8438.0,21535.0,130.0,37.97,4.29,2022-03-18,2022,3,18,4,Fri
2022-03-19,12.625144843568945,-1.0,1726,519,20,160.0,12215.0,5439.0,13397.0,85.0,30.07,1.16,2022-03-19,2022,3,19,5,Sat
2022-03-20,6.883769633507853,-5.0,1910,439,14,131.0,12988.0,3807.0,9888.0,90.0,22.98,0.73,2022-03-20,2022,3,20,6,Sun
2022-03-21,8.119695321001089,-5.0,1838,507,96,1415.0,10778.0,5685.0,9639.0,113.0,27.58,5.22,2022-03-21,2022,3,21,0,Mon
2022-03-22,5.826870562534134,-4.0,1831,417,17,1221.0,9242.0,3880.0,8019.0,34.0,22.77,0.93,2022-03-22,2022,3,22,1,Tue
2022-03-23,0.5330372015546918,-6.0,1801,283,7,122.0,6049.0,3140.0,5088.0,44.0,15.71,0.39,2022-03-23,2022,3,23,2,Wed
2022-03-24,12.681470137825421,-1.0,1959,546,11,802.0,11492.0,10674.0,13182.0,35.0,27.87,0.56,2022-03-24,2022,3,24,3,Thu
2022-03-25,-0.24474789915966386,-7.0,1904,282,17,513.0,6121.0,2073.0,6470.0,0.0,14.81,0.89,2022-03-25,2022,3,25,4,Fri
2022-03-26,1.3606462781304096,-7.0,1733,258,11,100.0,9221.0,2145.0,5353.0,118.0,14.89,0.63,2022-03-26,2022,3,26,5,Sat
2022-03-27,4.289847448711205,-6.0,1901,347,10,157.0,9358.0,4485.0,7925.0,17.0,18.25,0.53,2022-03-27,2022,3,27,6,Sun
2022-03-28,7.298604187437687,-5.0,2006,438,15,543.0,9896.0,6639.0,10982.0,79.0,21.83,0.75,2022-03-28,2022,3,28,0,Mon
2022-03-29,-2.2986072423398327,-9.0,1795,217,1,122.0,6549.0,1184.0,4720.0,0.0,12.09,0.06,2022-03-29,2022,3,29,1,Tue
2022-03-30,3.5574776785714284,-6.0,1792,366,6,1110.0,7445.0,3975.0,7152.0,11.0,20.42,0.33,2022-03-30,2022,3,30,2,Wed
2022-03-31,13.925693354264784,-3.0,1911,561,69,3143.0,8920.0,14575.0,11280.0,90.0,29.36,3.61,2022-03-31,2022,3,31,3,Thu
2022-04-01,16.191639522258416,-3.0,1842,619,88,355.0,13576.0,9189.0,17913.0,18.0,33.6,4.78,2022-04-01,2022,4,1,4,Fri
2022-04-02,21.638297872340427,-3.0,1504,629,191,2965.0,13329.0,8821.0,16931.0,50.0,41.82,12.7,2022-04-02,2022,4,2,5,Sat
2022-04-03,11.624306326304106,-3.0,1802,641,158,512.0,15506.0,2885.0,13581.0,9.0,35.57,8.77,2022-04-03,2022,4,3,6,Sun
2022-04-04,7.137044967880086,-4.0,1868,466,85,374.0,11146.0,3926.0,9970.0,93.0,24.95,4.55,2022-04-04,2022,4,4,0,Mon
2022-04-05,14.73532668881506,-1.0,1806,574,38,2394.0,15152.0,4863.0,13567.0,54.0,31.78,2.1,2022-04-05,2022,4,5,1,Tue
2022-04-06,8.630051813471503,-3.0,1930,464,21,470.0,11798.0,4957.0,10004.0,55.0,24.04,1.09,2022-04-06,2022,4,6,2,Wed
2022-04-07,22.30793991416309,2.0,1864,719,96,4019.0,14112.0,13949.0,17983.0,37.0,38.57,5.15,2022-04-07,2022,4,7,3,Thu
2022-04-08,12.717223650385604,-2.0,1945,569,66,479.0,14125.0,6594.0,13953.0,15.0,29.25,3.39,2022-04-08,2022,4,8,4,Fri
2022-04-09,4.046846846846847,-6.0,1665,340,50,52.0,9511.0,1821.0,7625.0,11.0,20.42,3.0,2022-04-09,2022,4,9,5,Sat
2022-04-10,6.809921962095875,-4.0,1794,427,39,257.0,10192.0,3424.0,9445.0,98.0,23.8,2.17,2022-04-10,2022,4,10,6,Sun
2022-04-11,8.424,-3.0,2000,489,23,1493.0,10906.0,3866.0,12013.0,49.0,24.45,1.15,2022-04-11,2022,4,11,0,Mon
2022-04-12,8.195467422096318,-3.0,1765,388,20,2472.0,9663.0,3962.0,8405.0,26.0,21.98,1.13,2022-04-12,2022,4,12,1,Tue
2022-04-13,16.934381778741866,0.0,1844,623,44,1628.0,10254.0,9176.0,18983.0,190.0,33.79,2.39,2022-04-13,2022,4,13,2,Wed
2022-04-14,15.327595481441636,1.0,1859,622,46,1797.0,13502.0,9074.0,12246.0,36.0,33.46,2.47,2022-04-14,2022,4,14,3,Thu
2022-04-15,13.37882096069869,-2.0,1832,505,46,742.0,15330.0,8525.0,10409.0,41.0,27.57,2.51,2022-04-15,2022,4,15,4,Fri
2022-04-16,5.80131657690006,-3.0,1671,366,29,311.0,9331.0,3279.0,7510.0,48.0,21.9,1.74,2022-04-16,2022,4,16,5,Sat
2022-04-17,6.723300970873787,-5.0,1854,373,16,990.0,10601.0,4269.0,9186.0,31.0,20.12,0.86,2022-04-17,2022,4,17,6,Sun
2022-04-18,12.153963414634147,-2.0,1968,562,23,1683.0,11652.0,5739.0,14744.0,116.0,28.56,1.17,2022-04-18,2022,4,18,0,Mon
2022-04-19,5.678064176749079,-5.0,1901,379,24,456.0,9331.0,4002.0,9183.0,0.0,19.94,1.26,2022-04-19,2022,4,19,1,Tue
2022-04-20,-0.9565442317640973,-7.0,1933,242,5,21.0,4263.0,1909.0,6729.0,3.0,12.52,0.26,2022-04-20,2022,4,20,2,Wed
2022-04-21,1.5747295968534907,-5.0,2034,334,9,107.0,6586.0,3646.0,6646.0,32.0,16.42,0.44,2022-04-21,2022,4,21,3,Thu
2022-04-22,6.780438104941417,-4.0,1963,436,17,2015.0,10446.0,3987.0,9540.0,415.0,22.21,0.87,2022-04-22,2022,4,22,4,Fri
2022-04-23,-0.19738480697384808,-8.0,1606,219,15,1167.0,7003.0,952.0,4236.0,18.0,13.64,0.93,2022-04-23,2022,4,23,5,Sat
2022-04-24,5.771151885830785,-5.0,1962,453,36,3351.0,7101.0,5406.0,9949.0,0.0,23.09,1.83,2022-04-24,2022,4,24,6,Sun
2022-04-25,11.694006309148264,-6.0,1902,444,44,3876.0,14002.0,4991.0,12762.0,104.0,23.34,2.31,2022-04-25,2022,4,25,0,Mon
2022-04-26,2.1849120816789562,-7.0,1763,253,15,117.0,8164.0,2942.0,5846.0,0.0,14.35,0.85,2022-04-26,2022,4,26,1,Tue
2022-04-27,0.6139076284379865,-7.0,1927,294,6,262.0,7293.0,3756.0,4912.0,118.0,15.26,0.31,2022-04-27,2022,4,27,2,Wed
